,image_num,trap_num,time_num,total_objs,obj_num,detect_class,predic_rate,obj_X,obj_Y,width,height,Est_area,dist,region
51488,23070,60,1,1,1,cell,95%,30,31,8,9,57,3,A
51489,23071,60,2,1,1,cell,95%,29,30,8,8,51,4.12310562561766,A
51490,23072,60,3,1,1,cell,96%,30,30,8,9,57,4,A
51491,23073,60,4,1,1,cell,96%,29,30,7,9,50,4.12310562561766,A
51492,23074,60,5,1,1,cell,96%,29,30,7,9,50,4.12310562561766,A
51493,23075,60,6,1,1,cell,96%,29,29,8,8,51,5.09901951359278,A
51494,23076,60,7,2,1,cell,96%,29,29,8,7,44,5.09901951359278,A
51495,23076,60,7,2,2,cell,94%,29,39,6,7,33,-5.09901951359278,B
51496,23077,60,8,2,1,cell,97%,29,30,9,8,57,4.12310562561766,A
51497,23077,60,8,2,2,cell,96%,29,40,7,7,39,-6.08276253029822,B
51498,23078,60,9,2,1,cell,96%,29,30,9,8,57,4.12310562561766,A
51499,23078,60,9,2,2,cell,96%,29,41,7,8,44,-7.07106781186548,B
51500,23079,60,10,2,1,cell,97%,29,30,9,9,64,4.12310562561766,A
51501,23079,60,10,2,2,cell,96%,29,41,9,8,57,-7.07106781186548,B
51502,23080,60,11,2,1,cell,95%,29,42,9,8,57,-8.06225774829855,B
51503,23080,60,11,2,2,cell,97%,29,30,9,9,64,4.12310562561766,A
51504,23081,60,12,2,1,cell,97%,29,30,9,9,64,4.12310562561766,A
51505,23081,60,12,2,2,cell,96%,29,41,7,8,44,-7.07106781186548,B
51506,23082,60,13,1,1,cell,96%,29,29,8,9,57,5.09901951359278,A
51507,23083,60,14,2,1,cell,95%,29,30,8,8,51,4.12310562561766,A
51508,23083,60,14,2,2,cell,93%,30,39,6,7,33,-5,B
51509,23084,60,15,2,1,cell,96%,30,30,8,8,51,4,A
51510,23084,60,15,2,2,cell,95%,29,40,7,7,39,-6.08276253029822,B
51511,23085,60,16,2,1,cell,96%,30,30,8,8,51,4,A
51512,23085,60,16,2,2,cell,97%,29,40,7,7,39,-6.08276253029822,B
51513,23086,60,17,2,1,cell,97%,29,30,9,8,57,4.12310562561766,A
51514,23086,60,17,2,2,cell,97%,30,40,8,7,44,-6,B
51515,23087,60,18,2,1,cell,96%,30,29,10,8,63,5,A
51516,23087,60,18,2,2,cell,96%,29,40,9,8,57,-6.08276253029822,B
51517,23088,60,19,2,1,cell,96%,30,30,10,8,63,4,A
51518,23088,60,19,2,2,cell,96%,29,41,9,8,57,-7.07106781186548,B
51519,23089,60,20,1,1,cell,96%,30,29,8,9,57,5,A
51520,23090,60,21,1,1,cell,96%,29,29,8,8,51,5.09901951359278,A
51521,23091,60,22,2,1,cell,96%,30,29,8,8,51,5,A
51522,23091,60,22,2,2,cell,95%,30,39,7,7,39,-5,B
51523,23092,60,23,2,1,cell,97%,30,30,8,8,51,4,A
51524,23092,60,23,2,2,cell,97%,30,41,8,8,51,-7,B
51525,23093,60,24,2,1,cell,97%,30,29,9,9,64,5,A
51526,23093,60,24,2,2,cell,96%,30,40,8,8,51,-6,B
51527,23094,60,25,2,1,cell,96%,29,40,9,9,64,-6.08276253029822,B
51528,23094,60,25,2,2,cell,96%,30,30,10,10,79,4,A
51529,23095,60,26,2,1,cell,96%,30,41,10,9,71,-7,B
51530,23095,60,26,2,2,cell,97%,29,29,9,9,64,5.09901951359278,A
51531,23096,60,27,1,1,cell,96%,30,30,8,10,63,4,A
51532,23097,60,28,1,1,cell,95%,28,29,8,8,51,5.3851648071345,A
51533,23098,60,29,2,1,cell,97%,30,30,9,8,57,4,A
51534,23098,60,29,2,2,cell,96%,30,39,7,7,39,-5,B
51535,23099,60,30,2,1,cell,97%,29,29,9,9,64,5.09901951359278,A
51536,23099,60,30,2,2,cell,97%,30,40,8,7,44,-6,B
51537,23100,60,31,2,1,cell,97%,29,29,9,9,64,5.09901951359278,A
51538,23100,60,31,2,2,cell,96%,29,41,8,8,51,-7.07106781186548,B
51539,23101,60,32,2,1,cell,96%,29,40,10,9,71,-6.08276253029822,B
51540,23101,60,32,2,2,cell,96%,29,30,9,8,57,4.12310562561766,A
51541,23102,60,33,2,1,cell,90%,30,42,10,9,71,-8,B
51542,23102,60,33,2,2,cell,97%,30,32,8,9,57,2,A
51543,23103,60,34,2,1,cell,85%,30,43,10,10,79,-9,B
51544,23103,60,34,2,2,cell,96%,30,31,8,9,57,3,A
51545,23104,60,35,2,1,cell,26%,30,43,12,10,95,-9,B
51546,23104,60,35,2,2,cell,97%,30,31,8,9,57,3,A
51547,23105,60,36,1,1,cell,97%,30,31,9,9,64,3,A
51548,23106,60,37,2,1,cell,37%,30,43,11,10,87,-9,B
51549,23106,60,37,2,2,cell,97%,30,31,8,9,57,3,A
51550,23107,60,38,2,1,cell,62%,30,43,11,10,87,-9,B
51551,23107,60,38,2,2,cell,96%,29,32,8,10,63,2.23606797749979,A
51552,23108,60,39,1,1,cell,96%,30,32,7,10,55,2,A
51553,23109,60,40,1,1,cell,95%,31,33,7,10,55,1.4142135623731,A
51554,23110,60,41,1,1,cell,95%,30,33,6,9,43,1,A
51555,23111,60,42,1,1,cell,94%,30,34,7,10,55,0,B
51556,23112,60,43,1,1,cell,94%,29,33,7,10,55,1.4142135623731,A
51557,23113,60,44,1,1,cell,95%,30,34,6,10,48,0,B
51558,23114,60,45,1,1,cell,95%,29,34,6,10,48,-1,B
51559,23115,60,46,1,1,cell,95%,30,33,6,9,43,1,A
51560,23116,60,47,1,1,cell,95%,30,33,7,9,50,1,A
51561,23117,60,48,1,1,cell,96%,30,33,6,9,43,1,A
51562,23118,60,49,1,1,cell,95%,30,33,7,9,50,1,A
51563,23119,60,50,1,1,cell,95%,29,33,7,9,50,1.4142135623731,A
51564,23120,60,51,1,1,cell,95%,30,33,7,9,50,1,A
51565,23121,60,52,1,1,cell,95%,29,33,7,9,50,1.4142135623731,A
51566,23122,60,53,1,1,cell,95%,30,33,7,8,44,1,A
51567,23123,60,54,1,1,cell,94%,29,33,7,9,50,1.4142135623731,A
51568,23124,60,55,1,1,cell,95%,30,33,7,8,44,1,A
51569,23125,60,56,1,1,cell,95%,30,34,7,8,44,0,B
51570,23126,60,57,1,1,cell,95%,29,34,7,8,44,-1,B
51571,23127,60,58,1,1,cell,94%,29,33,6,9,43,1.4142135623731,A
51572,23128,60,59,1,1,cell,95%,30,34,7,9,50,0,B
51573,23129,60,60,1,1,cell,95%,29,33,7,9,50,1.4142135623731,A
51574,23130,60,61,1,1,cell,95%,29,34,7,9,50,-1,B
51575,23131,60,62,1,1,cell,95%,30,34,7,9,50,0,B
51576,23132,60,63,1,1,cell,95%,29,33,7,9,50,1.4142135623731,A
51577,23133,60,64,1,1,cell,95%,30,34,7,9,50,0,B
51578,23134,60,65,2,1,cell,49%,30,26,9,9,64,8,A
51579,23134,60,65,2,2,cell,95%,30,33,7,8,44,1,A
51580,23135,60,66,1,1,cell,95%,29,33,7,9,50,1.4142135623731,A
51581,23136,60,67,1,1,cell,95%,29,34,7,8,44,-1,B
51582,23137,60,68,1,1,cell,95%,29,35,7,8,44,-1.4142135623731,B
51583,23138,60,69,1,1,cell,95%,30,34,7,8,44,0,B
51584,23139,60,70,1,1,cell,95%,29,34,7,8,44,-1,B
51585,23140,60,71,1,1,cell,94%,30,33,7,8,44,1,A
51586,23141,60,72,1,1,cell,95%,29,34,7,9,50,-1,B
51587,23142,60,73,1,1,cell,94%,29,33,6,9,43,1.4142135623731,A
51588,23143,60,74,2,1,cell,43%,29,26,9,9,64,8.06225774829855,A
51589,23143,60,74,2,2,cell,95%,29,34,7,8,44,-1,B
51590,23144,60,75,1,1,cell,95%,29,33,7,9,50,1.4142135623731,A
51591,23145,60,76,1,1,cell,94%,29,34,7,8,44,-1,B
51592,23146,60,77,1,1,cell,94%,29,33,7,9,50,1.4142135623731,A
51593,23147,60,78,1,1,cell,94%,30,35,7,8,44,-1,B
51594,23148,60,79,1,1,cell,95%,30,34,7,8,44,0,B
51595,23149,60,80,1,1,cell,95%,30,34,7,8,44,0,B
51596,23150,60,81,1,1,cell,94%,30,35,7,8,44,-1,B
51597,23151,60,82,1,1,cell,94%,29,35,7,8,44,-1.4142135623731,B
51598,23152,60,83,1,1,cell,95%,30,34,7,8,44,0,B
51599,23153,60,84,1,1,cell,95%,29,34,6,8,38,-1,B
51600,23154,60,85,1,1,cell,94%,30,35,6,8,38,-1,B
51601,23155,60,86,1,1,cell,94%,30,35,7,8,44,-1,B
51602,23156,60,87,1,1,cell,94%,29,35,6,8,38,-1.4142135623731,B
51603,23157,60,88,1,1,cell,94%,29,34,7,8,44,-1,B
51604,23158,60,89,1,1,cell,94%,30,35,7,8,44,-1,B
51605,23159,60,90,1,1,cell,95%,29,34,7,8,44,-1,B
51606,23160,60,91,1,1,cell,95%,29,35,7,8,44,-1.4142135623731,B
51607,23161,60,92,1,1,cell,94%,29,35,7,8,44,-1.4142135623731,B
51608,23162,60,93,1,1,cell,95%,29,34,7,8,44,-1,B
51609,23163,60,94,1,1,cell,93%,29,35,7,8,44,-1.4142135623731,B
51610,23164,60,95,1,1,cell,95%,29,34,7,8,44,-1,B
51611,23165,60,96,1,1,cell,94%,29,34,6,8,38,-1,B
51612,23166,60,97,1,1,cell,94%,29,35,7,8,44,-1.4142135623731,B
51613,23167,60,98,1,1,cell,93%,29,35,7,8,44,-1.4142135623731,B
51614,23168,60,99,1,1,cell,94%,29,35,7,8,44,-1.4142135623731,B
51615,23169,60,100,1,1,cell,93%,29,35,7,8,44,-1.4142135623731,B
51616,23170,60,101,1,1,cell,95%,29,35,7,8,44,-1.4142135623731,B
51617,23171,60,102,1,1,cell,94%,29,35,7,8,44,-1.4142135623731,B
51618,23172,60,103,1,1,cell,94%,29,35,7,8,44,-1.4142135623731,B
51619,23173,60,104,1,1,cell,94%,29,35,7,8,44,-1.4142135623731,B
51620,23174,60,105,1,1,cell,94%,29,34,7,8,44,-1,B
51621,23175,60,106,1,1,cell,94%,29,35,7,8,44,-1.4142135623731,B
51622,23176,60,107,1,1,cell,94%,29,35,6,9,43,-1.4142135623731,B
51623,23177,60,108,1,1,cell,95%,29,34,7,9,50,-1,B
51624,23178,60,109,1,1,cell,95%,30,34,7,8,44,0,B
51625,23179,60,110,2,1,cell,27%,30,26,8,9,57,8,A
51626,23179,60,110,2,2,cell,95%,29,34,7,8,44,-1,B
51627,23180,60,111,1,1,cell,95%,30,33,7,8,44,1,A
51628,23181,60,112,1,1,cell,94%,29,33,7,8,44,1.4142135623731,A
51629,23182,60,113,1,1,cell,94%,29,33,7,8,44,1.4142135623731,A
51630,23183,60,114,1,1,cell,95%,29,32,7,8,44,2.23606797749979,A
51631,23184,60,115,1,1,cell,95%,30,33,7,8,44,1,A
51632,23185,60,116,1,1,cell,94%,29,32,7,8,44,2.23606797749979,A
51633,23186,60,117,1,1,cell,95%,30,32,7,9,50,2,A
51634,23187,60,118,1,1,cell,94%,29,32,7,8,44,2.23606797749979,A
51635,23188,60,119,1,1,cell,95%,30,32,7,8,44,2,A
51636,23189,60,120,1,1,cell,95%,30,32,7,9,50,2,A
51637,23190,60,121,1,1,cell,95%,29,32,7,8,44,2.23606797749979,A
51638,23191,60,122,1,1,cell,95%,28,33,7,9,50,2.23606797749979,A
51639,23192,60,123,1,1,cell,94%,30,32,7,9,50,2,A
51640,23193,60,124,2,1,cell,81%,29,41,9,6,43,-7.07106781186548,B
51641,23193,60,124,2,2,cell,95%,29,32,7,8,44,2.23606797749979,A
51642,23194,60,125,2,1,cell,94%,29,41,8,6,38,-7.07106781186548,B
51643,23194,60,125,2,2,cell,95%,29,32,7,8,44,2.23606797749979,A
51644,23195,60,126,2,1,cell,62%,29,42,9,7,50,-8.06225774829855,B
51645,23195,60,126,2,2,cell,96%,30,32,7,8,44,2,A
51646,23196,60,127,2,1,cell,49%,30,42,10,7,55,-8,B
51647,23196,60,127,2,2,cell,95%,29,32,7,9,50,2.23606797749979,A
51648,23197,60,128,2,1,cell,29%,29,42,10,7,55,-8.06225774829855,B
51649,23197,60,128,2,2,cell,96%,29,33,7,8,44,1.4142135623731,A
51650,23198,60,129,1,1,cell,95%,29,32,7,8,44,2.23606797749979,A
51651,23199,60,130,1,1,cell,96%,29,32,7,9,50,2.23606797749979,A
51652,23200,60,131,2,1,cell,95%,30,32,7,9,50,2,A
51653,23200,60,131,2,2,cell,25%,31,43,9,8,57,-9.05538513813742,B
51654,23201,60,132,2,1,cell,58%,30,41,10,7,55,-7,B
51655,23201,60,132,2,2,cell,96%,30,31,8,9,57,3,A
51656,23202,60,133,2,1,cell,89%,30,42,9,8,57,-8,B
51657,23202,60,133,2,2,cell,96%,31,31,8,9,57,3.16227766016838,A
51658,23203,60,134,2,1,cell,80%,31,42,10,8,63,-8.06225774829855,B
51659,23203,60,134,2,2,cell,96%,31,32,9,8,57,2.23606797749979,A
51660,23204,60,135,2,1,cell,40%,30,42,9,8,57,-8,B
51661,23204,60,135,2,2,cell,96%,31,31,8,9,57,3.16227766016838,A
51662,23205,60,136,2,1,cell,96%,28,32,7,8,44,2.82842712474619,A
51663,23205,60,136,2,2,cell,96%,31,22,6,9,43,12.0415945787923,A
51664,23206,60,137,3,1,cell,96%,29,31,8,9,57,3.16227766016838,A
51665,23206,60,137,3,2,cell,80%,30,42,9,8,57,-8,B
51666,23206,60,137,3,3,cell,95%,32,22,8,9,57,12.1655250605964,A
51667,23207,60,138,3,1,cell,95%,28,21,9,9,64,13.1529464379659,A
51668,23207,60,138,3,2,cell,95%,29,32,8,10,63,2.23606797749979,A
51669,23207,60,138,3,3,cell,44%,30,42,8,9,57,-8,B
51670,23208,60,139,4,1,cell,96%,28,20,8,8,51,14.142135623731,A
51671,23208,60,139,4,2,cell,77%,29,43,8,8,51,-9.05538513813742,B
51672,23208,60,139,4,3,cell,95%,29,32,9,9,64,2.23606797749979,A
51673,23208,60,139,4,4,cell,75%,33,25,7,8,44,9.48683298050514,A
51674,23209,60,140,4,1,cell,95%,25,18,9,9,64,16.7630546142402,A
51675,23209,60,140,4,2,cell,96%,28,32,9,9,64,2.82842712474619,A
51676,23209,60,140,4,3,cell,94%,28,42,7,8,44,-8.24621125123532,B
51677,23209,60,140,4,4,cell,85%,32,25,8,8,51,9.21954445729289,A
51678,23210,60,141,4,1,cell,96%,26,16,9,9,64,18.4390889145858,A
51679,23210,60,141,4,2,cell,96%,29,31,9,8,57,3.16227766016838,A
51680,23210,60,141,4,3,cell,94%,29,41,7,9,50,-7.07106781186548,B
51681,23210,60,141,4,4,cell,96%,33,24,8,8,51,10.4403065089106,A
51682,23211,60,142,2,1,cell,94%,30,42,8,8,51,-8,B
51683,23211,60,142,2,2,cell,96%,30,30,8,9,57,4,A
51684,23212,60,143,1,1,cell,95%,31,31,8,9,57,3.16227766016838,A
51685,23213,60,144,1,1,cell,92%,30,32,7,8,44,2,A
51686,23214,60,145,1,1,cell,95%,30,32,8,9,57,2,A
51687,23215,60,146,2,1,cell,94%,31,32,8,8,51,2.23606797749979,A
51688,23215,60,146,2,2,cell,25%,32,39,6,5,24,-5.3851648071345,B
51689,23216,60,147,1,1,cell,94%,29,31,7,8,44,3.16227766016838,A
51690,23217,60,148,2,1,cell,95%,29,31,7,9,50,3.16227766016838,A
51691,23217,60,148,2,2,cell,77%,30,40,8,6,38,-6,B
51692,23218,60,149,2,1,cell,91%,30,40,8,7,44,-6,B
51693,23218,60,149,2,2,cell,95%,30,31,8,8,51,3,A
51694,23219,60,150,2,1,cell,95%,29,32,7,8,44,2.23606797749979,A
51695,23219,60,150,2,2,cell,94%,31,41,8,6,38,-7.07106781186548,B
51696,23220,60,151,2,1,cell,95%,30,32,8,8,51,2,A
51697,23220,60,151,2,2,cell,83%,31,41,8,6,38,-7.07106781186548,B
51698,23221,60,152,2,1,cell,96%,30,30,8,9,57,4,A
51699,23221,60,152,2,2,cell,34%,30,40,8,7,44,-6,B
51700,23222,60,153,2,1,cell,96%,30,31,8,8,51,3,A
51701,23222,60,153,2,2,cell,89%,30,40,8,7,44,-6,B
51702,23223,60,154,2,1,cell,96%,30,31,8,8,51,3,A
51703,23223,60,154,2,2,cell,96%,30,40,8,7,44,-6,B
51704,23224,60,155,2,1,cell,93%,30,42,9,8,57,-8,B
51705,23224,60,155,2,2,cell,96%,31,32,8,8,51,2.23606797749979,A
51706,23225,60,156,2,1,cell,96%,30,32,9,8,57,2,A
51707,23225,60,156,2,2,cell,92%,30,42,9,8,57,-8,B
51708,23226,60,157,2,1,cell,96%,30,32,9,8,57,2,A
51709,23226,60,157,2,2,cell,94%,30,42,8,8,51,-8,B
51710,23227,60,158,2,1,cell,93%,29,42,9,8,57,-8.06225774829855,B
51711,23227,60,158,2,2,cell,96%,29,32,8,8,51,2.23606797749979,A
51712,23228,60,159,2,1,cell,89%,30,42,9,8,57,-8,B
51713,23228,60,159,2,2,cell,96%,30,32,8,8,51,2,A
51714,23229,60,160,2,1,cell,96%,29,32,9,8,57,2.23606797749979,A
51715,23229,60,160,2,2,cell,62%,29,42,9,9,64,-8.06225774829855,B
51716,23230,60,161,2,1,cell,96%,30,32,9,8,57,2,A
51717,23230,60,161,2,2,cell,91%,30,42,9,8,57,-8,B
51718,23231,60,162,2,1,cell,96%,30,32,9,8,57,2,A
51719,23231,60,162,2,2,cell,94%,30,42,8,8,51,-8,B
51720,23232,60,163,2,1,cell,94%,30,42,9,8,57,-8,B
51721,23232,60,163,2,2,cell,95%,30,32,9,9,64,2,A
51722,23233,60,164,2,1,cell,94%,30,41,9,8,57,-7,B
51723,23233,60,164,2,2,cell,96%,30,31,8,8,51,3,A
51724,23234,60,165,2,1,cell,94%,30,42,8,8,51,-8,B
51725,23234,60,165,2,2,cell,96%,31,31,8,8,51,3.16227766016838,A
51726,23235,60,166,2,1,cell,96%,30,40,8,7,44,-6,B
51727,23235,60,166,2,2,cell,97%,30,31,8,8,51,3,A
51728,23236,60,167,2,1,cell,96%,30,40,9,7,50,-6,B
51729,23236,60,167,2,2,cell,96%,30,31,8,8,51,3,A
51730,23237,60,168,2,1,cell,88%,30,41,10,8,63,-7,B
51731,23237,60,168,2,2,cell,96%,30,31,8,8,51,3,A
51732,23238,60,169,2,1,cell,96%,29,32,9,8,57,2.23606797749979,A
51733,23238,60,169,2,2,cell,93%,29,42,8,8,51,-8.06225774829855,B
51734,23239,60,170,2,1,cell,96%,30,31,9,8,57,3,A
51735,23239,60,170,2,2,cell,96%,30,40,9,7,50,-6,B
51736,23240,60,171,2,1,cell,96%,29,41,9,8,57,-7.07106781186548,B
51737,23240,60,171,2,2,cell,97%,30,31,8,8,51,3,A
51738,23241,60,172,2,1,cell,96%,30,32,9,8,57,2,A
51739,23241,60,172,2,2,cell,95%,30,42,8,8,51,-8,B
51740,23242,60,173,2,1,cell,96%,30,32,9,8,57,2,A
51741,23242,60,173,2,2,cell,94%,30,42,9,8,57,-8,B
51742,23243,60,174,2,1,cell,95%,30,42,8,8,51,-8,B
51743,23243,60,174,2,2,cell,96%,30,32,9,8,57,2,A
51744,23244,60,175,2,1,cell,96%,30,41,10,8,63,-7,B
51745,23244,60,175,2,2,cell,96%,30,30,8,7,44,4,A
51746,23245,60,176,2,1,cell,95%,29,42,9,8,57,-8.06225774829855,B
51747,23245,60,176,2,2,cell,96%,30,32,9,8,57,2,A
51748,23246,60,177,2,1,cell,96%,30,31,9,8,57,3,A
51749,23246,60,177,2,2,cell,91%,30,40,8,7,44,-6,B
51750,23247,60,178,2,1,cell,95%,29,41,9,8,57,-7.07106781186548,B
51751,23247,60,178,2,2,cell,95%,29,31,9,8,57,3.16227766016838,A
51752,23248,60,179,2,1,cell,96%,30,32,9,8,57,2,A
51753,23248,60,179,2,2,cell,94%,30,42,8,8,51,-8,B
51754,23249,60,180,2,1,cell,94%,29,42,10,8,63,-8.06225774829855,B
51755,23249,60,180,2,2,cell,95%,29,31,9,8,57,3.16227766016838,A
51756,23250,60,181,2,1,cell,95%,30,31,9,8,57,3,A
51757,23250,60,181,2,2,cell,92%,31,42,8,8,51,-8.06225774829855,B
51758,23251,60,182,2,1,cell,96%,28,41,9,8,57,-7.28010988928052,B
51759,23251,60,182,2,2,cell,95%,28,30,9,7,50,4.47213595499958,A
51760,23252,60,183,2,1,cell,94%,29,41,9,8,57,-7.07106781186548,B
51761,23252,60,183,2,2,cell,96%,30,31,9,8,57,3,A
51762,23253,60,184,2,1,cell,94%,29,42,9,8,57,-8.06225774829855,B
51763,23253,60,184,2,2,cell,96%,29,32,9,8,57,2.23606797749979,A
51764,23254,60,185,2,1,cell,94%,29,42,9,8,57,-8.06225774829855,B
51765,23254,60,185,2,2,cell,95%,30,32,10,8,63,2,A
51766,23255,60,186,2,1,cell,95%,29,41,8,8,51,-7.07106781186548,B
51767,23255,60,186,2,2,cell,97%,29,30,9,7,50,4.12310562561766,A
51768,23256,60,187,2,1,cell,95%,29,41,9,8,57,-7.07106781186548,B
51769,23256,60,187,2,2,cell,96%,30,30,9,7,50,4,A
51770,23257,60,188,2,1,cell,95%,29,32,9,8,57,2.23606797749979,A
51771,23257,60,188,2,2,cell,94%,30,42,8,8,51,-8,B
51772,23258,60,189,2,1,cell,95%,30,42,9,8,57,-8,B
51773,23258,60,189,2,2,cell,96%,30,31,8,8,51,3,A
51774,23259,60,190,2,1,cell,96%,30,32,9,8,57,2,A
51775,23259,60,190,2,2,cell,94%,30,42,9,8,57,-8,B
51776,23260,60,191,2,1,cell,95%,30,42,8,8,51,-8,B
51777,23260,60,191,2,2,cell,96%,30,32,9,8,57,2,A
51778,23261,60,192,2,1,cell,94%,29,42,9,8,57,-8.06225774829855,B
51779,23261,60,192,2,2,cell,96%,30,31,9,7,50,3,A
51780,23262,60,193,2,1,cell,94%,30,41,9,8,57,-7,B
51781,23262,60,193,2,2,cell,96%,30,31,9,8,57,3,A
51782,23263,60,194,2,1,cell,95%,30,41,10,8,63,-7,B
51783,23263,60,194,2,2,cell,96%,30,30,9,7,50,4,A
51784,23264,60,195,2,1,cell,94%,30,42,9,8,57,-8,B
51785,23264,60,195,2,2,cell,96%,30,31,9,8,57,3,A
51786,23265,60,196,2,1,cell,94%,29,41,9,8,57,-7.07106781186548,B
51787,23265,60,196,2,2,cell,96%,30,30,9,7,50,4,A
51788,23266,60,197,2,1,cell,95%,30,42,9,8,57,-8,B
51789,23266,60,197,2,2,cell,96%,30,31,9,8,57,3,A
51790,23267,60,198,2,1,cell,96%,30,32,10,8,63,2,A
51791,23267,60,198,2,2,cell,94%,30,42,9,8,57,-8,B
51792,23268,60,199,2,1,cell,94%,29,41,9,8,57,-7.07106781186548,B
51793,23268,60,199,2,2,cell,95%,29,31,9,8,57,3.16227766016838,A
51794,23269,60,200,2,1,cell,96%,29,41,9,8,57,-7.07106781186548,B
51795,23269,60,200,2,2,cell,96%,30,30,8,7,44,4,A
51796,23270,60,201,2,1,cell,96%,29,41,9,8,57,-7.07106781186548,B
51797,23270,60,201,2,2,cell,95%,29,31,9,8,57,3.16227766016838,A
51798,23271,60,202,2,1,cell,95%,29,41,10,8,63,-7.07106781186548,B
51799,23271,60,202,2,2,cell,95%,30,31,10,8,63,3,A
51800,23272,60,203,4,1,cell,62%,5,36,11,11,96,-25.0798724079689,B
51801,23272,60,203,4,2,cell,89%,13,49,11,10,87,-22.6715680975093,B
51802,23272,60,203,4,3,cell,95%,29,41,9,8,57,-7.07106781186548,B
51803,23272,60,203,4,4,cell,95%,29,31,9,8,57,3.16227766016838,A
51804,23273,60,204,5,1,cell,86%,7,36,10,12,95,-23.0867927612304,B
51805,23273,60,204,5,2,cell,89%,14,48,10,11,87,-21.2602916254693,B
51806,23273,60,204,5,3,cell,34%,26,51,10,8,63,-17.464249196573,B
51807,23273,60,204,5,4,cell,95%,30,31,9,8,57,3,A
51808,23273,60,204,5,5,cell,95%,31,41,9,8,57,-7.07106781186548,B
51809,23274,60,205,5,1,cell,55%,6,34,11,14,121,-24,B
51810,23274,60,205,5,2,cell,91%,13,46,11,10,87,-20.8086520466848,B
51811,23274,60,205,5,3,cell,85%,26,49,11,9,78,-15.52417469626,B
51812,23274,60,205,5,4,cell,96%,30,41,10,8,63,-7,B
51813,23274,60,205,5,5,cell,96%,30,30,9,7,50,4,A
51814,23275,60,206,4,1,cell,69%,10,45,11,12,104,-22.8254244210267,B
51815,23275,60,206,4,2,cell,85%,23,50,12,9,85,-17.464249196573,B
51816,23275,60,206,4,3,cell,95%,28,40,9,8,57,-6.32455532033676,B
51817,23275,60,206,4,4,cell,96%,28,30,9,8,57,4.47213595499958,A
51818,23276,60,207,3,1,cell,72%,26,49,12,9,85,-15.52417469626,B
51819,23276,60,207,3,2,cell,95%,30,40,10,8,63,-6,B
51820,23276,60,207,3,3,cell,97%,30,30,9,8,57,4,A
51821,23277,60,208,3,1,cell,66%,23,46,16,11,139,-13.8924439894498,B
51822,23277,60,208,3,2,cell,96%,30,28,9,9,64,6,A
51823,23277,60,208,3,3,cell,94%,31,39,9,8,57,-5.09901951359278,B
51824,23278,60,209,3,1,cell,88%,19,47,16,10,126,-17.0293863659264,B
51825,23278,60,209,3,2,cell,96%,29,30,9,9,64,4.12310562561766,A
51826,23278,60,209,3,3,cell,94%,29,40,8,7,44,-6.08276253029822,B
51827,23279,60,210,3,1,cell,84%,20,46,17,10,134,-15.6204993518133,B
51828,23279,60,210,3,2,cell,95%,29,40,9,7,50,-6.08276253029822,B
51829,23279,60,210,3,3,cell,97%,29,30,9,8,57,4.12310562561766,A
51830,23280,60,211,3,1,cell,82%,18,46,16,10,126,-16.9705627484771,B
51831,23280,60,211,3,2,cell,94%,29,40,8,8,51,-6.08276253029822,B
51832,23280,60,211,3,3,cell,97%,29,30,9,8,57,4.12310562561766,A
51833,23281,60,212,3,1,cell,76%,16,49,12,13,123,-20.5182845286832,B
51834,23281,60,212,3,2,cell,90%,27,41,9,7,50,-7.61577310586391,B
51835,23281,60,212,3,3,cell,94%,28,31,9,8,57,3.60555127546399,A
51836,23282,60,213,2,1,cell,95%,28,41,8,7,44,-7.28010988928052,B
51837,23282,60,213,2,2,cell,94%,29,32,9,9,64,2.23606797749979,A
51838,23283,60,214,2,1,cell,94%,27,43,9,8,57,-9.48683298050514,B
51839,23283,60,214,2,2,cell,93%,28,32,9,8,57,2.82842712474619,A
51840,23284,60,215,2,1,cell,96%,29,30,9,7,50,4.12310562561766,A
51841,23284,60,215,2,2,cell,94%,30,41,8,8,51,-7,B
51842,23285,60,216,2,1,cell,94%,27,42,8,7,44,-8.54400374531753,B
51843,23285,60,216,2,2,cell,94%,28,32,9,9,64,2.82842712474619,A
51844,23286,60,217,2,1,cell,93%,28,41,8,7,44,-7.28010988928052,B
51845,23286,60,217,2,2,cell,95%,28,31,9,9,64,3.60555127546399,A
51846,23287,60,218,2,1,cell,93%,29,41,9,7,50,-7.07106781186548,B
51847,23287,60,218,2,2,cell,94%,29,31,9,8,57,3.16227766016838,A
51848,23288,60,219,4,1,cell,91%,6,29,9,11,78,24.5153013442625,A
51849,23288,60,219,4,2,cell,50%,12,45,9,9,64,-21.095023109729,B
51850,23288,60,219,4,3,cell,95%,32,31,10,9,71,3.60555127546399,A
51851,23288,60,219,4,4,cell,92%,32,41,9,7,50,-7.28010988928052,B
51852,23289,60,220,4,1,cell,65%,4,34,7,12,66,-26,B
51853,23289,60,220,4,2,cell,92%,12,46,10,9,71,-21.6333076527839,B
51854,23289,60,220,4,3,cell,94%,31,42,9,8,57,-8.06225774829855,B
51855,23289,60,220,4,4,cell,93%,31,31,9,8,57,3.16227766016838,A
51856,23290,60,221,3,1,cell,35%,11,46,10,9,71,-22.4722050542442,B
51857,23290,60,221,3,2,cell,94%,29,42,8,8,51,-8.06225774829855,B
51858,23290,60,221,3,3,cell,95%,30,31,8,8,51,3,A
